product_id,sku,product_name,brand,category,sub_category,unit_price,uom,pack_size,created_at
PROD201001,SKU301001,Paint_1001,Dulux,Primer,Interior,824.52,Liter,4L,2023-07-06 17:14:31
PROD201002,SKU301002,Paint_1002,AsianPaints,Industrial,Exterior,1027.76,Liter,4L,2023-06-20 05:26:03
PROD201003,SKU301003,Paint_1003,Dulux,Industrial,Wood,1356.25,Liter,10L,2025-10-14 22:08:21
PROD201004,SKU301004,Paint_1004,Dulux,Enamel,Floor,1933.55,Liter,4L,2025-09-19 08:33:05
PROD201005,SKU301005,Paint_1005,AsianPaints,Primer,Floor,469.17,Liter,10L,2024-06-02 04:48:13
PROD201006,SKU301006,Paint_1006,AsianPaints,Primer,Interior,2040.92,Liter,10L,2025-01-17 11:53:48
PROD201007,SKU301007,Paint_1007,AsianPaints,Primer,Metal,613.0,Liter,20L,2025-06-02 19:17:23
PROD201008,SKU301008,Paint_1008,Nerolac,Enamel,Metal,166.33,Liter,20L,2025-08-25 02:13:33
PROD201009,SKU301009,Paint_1009,Nerolac,Emulsion,Wood,498.74,Liter,20L,2023-03-15 15:33:41
PROD201010,SKU301010,Paint_1010,Shalimar,Industrial,Exterior,1611.24,Liter,4L,2025-04-03 15:04:11
PROD201011,SKU301011,Paint_1011,Berger,Texture,Metal,567.42,Liter,10L,2024-10-07 00:21:10
PROD201012,SKU301012,Paint_1012,Dulux,Texture,Wood,1224.7,Liter,1L,2023-06-24 06:02:55
PROD201013,SKU301013,Paint_1013,Shalimar,Industrial,Metal,1708.36,Liter,20L,2025-05-13 17:10:49
PROD201014,SKU301014,Paint_1014,AsianPaints,Texture,Wood,273.66,Liter,1L,2025-10-09 04:23:57
PROD201015,SKU301015,Paint_1015,Nerolac,Industrial,Floor,1929.52,Liter,10L,2023-04-02 06:34:53
PROD201016,SKU301016,Paint_1016,Shalimar,Enamel,Floor,1216.66,Liter,1L,2023-06-15 18:43:25
PROD201017,SKU301017,Paint_1017,Nerolac,Texture,Metal,1088.35,Liter,20L,2025-03-12 23:20:02
PROD201018,SKU301018,Paint_1018,Nerolac,Primer,Wood,2045.18,Liter,4L,2025-02-06 06:52:58
PROD201019,SKU301019,Paint_1019,Dulux,Enamel,Exterior,297.58,Liter,10L,2024-04-29 16:24:22
PROD201020,SKU301020,Paint_1020,AsianPaints,Industrial,Metal,2174.48,Liter,20L,2024-06-08 09:24:56
PROD201021,SKU301021,Paint_1021,Berger,Texture,Exterior,952.99,Liter,20L,2025-09-18 04:14:25
PROD201022,SKU301022,Paint_1022,Berger,Enamel,Floor,1924.74,Liter,4L,2023-07-24 01:51:47
PROD201023,SKU301023,Paint_1023,Shalimar,Industrial,Floor,1524.43,Liter,1L,2024-04-28 06:53:51
PROD201024,SKU301024,Paint_1024,Shalimar,Primer,Exterior,1550.83,Liter,10L,2025-01-17 11:09:03
PROD201025,SKU301025,Paint_1025,Berger,Industrial,Metal,2472.52,Liter,1L,2024-03-20 15:55:40
PROD201026,SKU301026,Paint_1026,Berger,Texture,Metal,1349.72,Liter,10L,2023-06-16 05:12:14
PROD201027,SKU301027,Paint_1027,Nerolac,Emulsion,Metal,198.07,Liter,1L,2023-01-30 15:03:20
PROD201028,SKU301028,Paint_1028,Dulux,Industrial,Metal,1767.61,Liter,20L,2025-03-08 07:12:11
PROD201029,SKU301029,Paint_1029,Nerolac,Primer,Interior,1324.33,Liter,10L,2024-04-23 22:01:04
PROD201030,SKU301030,Paint_1030,Berger,Emulsion,Interior,2280.68,Liter,20L,2025-02-07 09:54:04
PROD201031,SKU301031,Paint_1031,AsianPaints,Enamel,Exterior,320.89,Liter,20L,2024-11-04 08:29:45
PROD201032,SKU301032,Paint_1032,Nerolac,Primer,Floor,1221.38,Liter,20L,2025-11-22 13:37:00
PROD201033,SKU301033,Paint_1033,Nerolac,Texture,Wood,2306.46,Liter,1L,2025-09-30 13:30:40
PROD201034,SKU301034,Paint_1034,Nerolac,Industrial,Metal,1054.45,Liter,10L,2025-08-13 10:43:09
PROD201035,SKU301035,Paint_1035,AsianPaints,Texture,Interior,2235.49,Liter,10L,2024-08-20 05:36:25
PROD201036,SKU301036,Paint_1036,AsianPaints,Enamel,Wood,2476.4,Liter,20L,2023-02-27 07:45:39
PROD201037,SKU301037,Paint_1037,Dulux,Primer,Floor,1756.86,Liter,4L,2024-05-15 23:12:36
PROD201038,SKU301038,Paint_1038,AsianPaints,Primer,Metal,1378.41,Liter,1L,2024-09-18 15:10:30
PROD201039,SKU301039,Paint_1039,Dulux,Enamel,Wood,2063.62,Liter,10L,2025-03-14 21:18:02
PROD201040,SKU301040,Paint_1040,AsianPaints,Emulsion,Wood,594.99,Liter,20L,2024-08-22 18:23:23
PROD201041,SKU301041,Paint_1041,Shalimar,Enamel,Wood,324.64,Liter,10L,2025-12-30 09:39:43
PROD201042,SKU301042,Paint_1042,AsianPaints,Texture,Floor,1276.78,Liter,4L,2024-07-05 21:09:43
PROD201043,SKU301043,Paint_1043,Berger,Industrial,Floor,2297.08,Liter,20L,2023-10-11 08:04:59
PROD201044,SKU301044,Paint_1044,Dulux,Industrial,Metal,2197.88,Liter,1L,2024-05-26 16:06:40
PROD201045,SKU301045,Paint_1045,Shalimar,Emulsion,Wood,1288.11,Liter,10L,2024-05-09 18:29:55
PROD201046,SKU301046,Paint_1046,Dulux,Enamel,Metal,716.14,Liter,4L,2024-11-29 00:24:06
PROD201047,SKU301047,Paint_1047,Nerolac,Emulsion,Exterior,359.07,Liter,1L,2023-05-28 10:28:24
PROD201048,SKU301048,Paint_1048,Berger,Emulsion,Interior,134.66,Liter,1L,2024-10-10 02:39:38
PROD201049,SKU301049,Paint_1049,AsianPaints,Emulsion,Exterior,273.48,Liter,4L,2024-06-24 23:04:21
PROD201050,SKU301050,Paint_1050,Dulux,Texture,Metal,2461.02,Liter,1L,2023-04-24 06:02:38
PROD201051,SKU301051,Paint_1051,AsianPaints,Enamel,Exterior,2287.44,Liter,10L,2023-08-25 03:27:17
PROD201052,SKU301052,Paint_1052,Shalimar,Texture,Interior,651.81,Liter,20L,2025-10-15 08:29:56
PROD201053,SKU301053,Paint_1053,Dulux,Enamel,Exterior,465.04,Liter,20L,2023-08-09 16:00:26
PROD201054,SKU301054,Paint_1054,Berger,Primer,Exterior,979.65,Liter,4L,2023-07-17 09:41:22
PROD201055,SKU301055,Paint_1055,Shalimar,Texture,Wood,292.32,Liter,4L,2025-10-09 03:02:59
PROD201056,SKU301056,Paint_1056,Shalimar,Texture,Exterior,1328.62,Liter,20L,2025-10-12 02:26:00
PROD201057,SKU301057,Paint_1057,Berger,Primer,Floor,1896.45,Liter,1L,2024-08-20 19:22:58
PROD201058,SKU301058,Paint_1058,Shalimar,Texture,Metal,374.08,Liter,4L,2025-04-10 10:02:05
PROD201059,SKU301059,Paint_1059,Nerolac,Primer,Interior,485.91,Liter,10L,2023-02-28 12:22:25
PROD201060,SKU301060,Paint_1060,Dulux,Enamel,Floor,1559.6,Liter,4L,2024-02-16 13:21:59
PROD201061,SKU301061,Paint_1061,Berger,Primer,Exterior,991.65,Liter,1L,2024-04-20 21:56:28
PROD201062,SKU301062,Paint_1062,Shalimar,Texture,Wood,1081.43,Liter,10L,2025-06-09 17:21:09
PROD201063,SKU301063,Paint_1063,Dulux,Primer,Exterior,887.54,Liter,20L,2024-03-15 12:29:03
PROD201064,SKU301064,Paint_1064,Shalimar,Primer,Exterior,994.17,Liter,10L,2024-10-31 09:27:02
PROD201065,SKU301065,Paint_1065,Berger,Industrial,Floor,805.56,Liter,1L,2025-01-25 03:49:59
PROD201066,SKU301066,Paint_1066,Berger,Emulsion,Metal,2320.5,Liter,4L,2023-11-15 13:30:42
PROD201067,SKU301067,Paint_1067,Dulux,Texture,Interior,1426.73,Liter,1L,2024-07-25 20:46:24
PROD201068,SKU301068,Paint_1068,Berger,Primer,Floor,2297.29,Liter,20L,2023-08-14 03:31:54
PROD201069,SKU301069,Paint_1069,Shalimar,Primer,Interior,533.3,Liter,10L,2025-03-12 19:43:52
PROD201070,SKU301070,Paint_1070,Nerolac,Primer,Exterior,147.91,Liter,1L,2025-06-04 10:56:52
PROD201071,SKU301071,Paint_1071,Shalimar,Enamel,Metal,554.2,Liter,20L,2024-09-03 10:11:00
PROD201072,SKU301072,Paint_1072,Berger,Emulsion,Wood,1329.64,Liter,10L,2024-07-24 22:09:21
PROD201073,SKU301073,Paint_1073,Nerolac,Emulsion,Metal,174.53,Liter,1L,2023-05-08 19:33:58
PROD201074,SKU301074,Paint_1074,Dulux,Industrial,Wood,1563.51,Liter,4L,2025-03-24 11:03:09
PROD201075,SKU301075,Paint_1075,AsianPaints,Enamel,Exterior,1787.74,Liter,20L,2023-05-27 12:09:17
PROD201076,SKU301076,Paint_1076,Nerolac,Industrial,Wood,950.28,Liter,20L,2023-06-25 01:23:14
PROD201077,SKU301077,Paint_1077,Dulux,Primer,Floor,825.47,Liter,20L,2023-03-18 00:40:08
PROD201078,SKU301078,Paint_1078,Berger,Industrial,Metal,1364.33,Liter,1L,2023-05-24 15:30:57
PROD201079,SKU301079,Paint_1079,Berger,Industrial,Interior,1804.16,Liter,1L,2025-10-30 07:23:58
PROD201080,SKU301080,Paint_1080,Nerolac,Enamel,Exterior,1296.63,Liter,20L,2023-04-23 20:11:01
PROD201081,SKU301081,Paint_1081,Shalimar,Texture,Floor,1169.77,Liter,4L,2025-09-27 23:09:00
PROD201082,SKU301082,Paint_1082,Berger,Texture,Wood,1263.87,Liter,4L,2023-12-11 17:37:04
PROD201083,SKU301083,Paint_1083,Dulux,Texture,Metal,311.36,Liter,20L,2025-06-30 11:17:39
PROD201084,SKU301084,Paint_1084,Dulux,Emulsion,Metal,1793.87,Liter,20L,2024-10-30 15:33:11
PROD201085,SKU301085,Paint_1085,Dulux,Texture,Interior,2444.27,Liter,20L,2023-06-15 05:46:18
PROD201086,SKU301086,Paint_1086,Shalimar,Texture,Interior,1448.9,Liter,4L,2023-03-12 17:50:41
PROD201087,SKU301087,Paint_1087,Berger,Texture,Floor,2122.36,Liter,4L,2025-01-24 03:31:33
PROD201088,SKU301088,Paint_1088,Nerolac,Industrial,Metal,884.65,Liter,10L,2025-07-06 17:53:06
PROD201089,SKU301089,Paint_1089,Dulux,Emulsion,Floor,214.79,Liter,4L,2025-02-07 12:29:45
PROD201090,SKU301090,Paint_1090,Shalimar,Enamel,Wood,1792.26,Liter,20L,2024-04-14 16:41:29
PROD201091,SKU301091,Paint_1091,Shalimar,Industrial,Wood,375.67,Liter,10L,2023-05-17 07:30:26
PROD201092,SKU301092,Paint_1092,AsianPaints,Texture,Exterior,1110.53,Liter,4L,2023-05-01 15:29:07
PROD201093,SKU301093,Paint_1093,AsianPaints,Texture,Floor,1044.6,Liter,4L,2023-06-06 05:27:51
PROD201094,SKU301094,Paint_1094,Berger,Texture,Metal,1986.34,Liter,10L,2024-06-16 07:56:32
PROD201095,SKU301095,Paint_1095,Nerolac,Texture,Exterior,1013.3,Liter,4L,2024-02-03 09:14:26
PROD201096,SKU301096,Paint_1096,Dulux,Industrial,Wood,700.17,Liter,4L,2023-11-15 22:53:14
PROD201097,SKU301097,Paint_1097,AsianPaints,Texture,Metal,196.78,Liter,20L,2023-06-08 07:14:46
PROD201098,SKU301098,Paint_1098,AsianPaints,Texture,Metal,263.67,Liter,4L,2024-05-14 11:47:04
PROD201099,SKU301099,Paint_1099,AsianPaints,Enamel,Exterior,295.7,Liter,1L,2025-02-06 03:54:11
PROD201100,SKU301100,Paint_1100,AsianPaints,Industrial,Metal,101.68,Liter,1L,2024-01-23 11:10:42
PROD201101,SKU301101,Paint_1101,AsianPaints,Industrial,Floor,830.98,Liter,1L,2024-01-06 02:16:36
PROD201102,SKU301102,Paint_1102,Dulux,Enamel,Metal,258.87,Liter,1L,2025-04-29 01:46:11
PROD201103,SKU301103,Paint_1103,Berger,Emulsion,Floor,1770.31,Liter,4L,2023-08-30 12:01:45
PROD201104,SKU301104,Paint_1104,Dulux,Emulsion,Floor,304.58,Liter,10L,2025-12-05 15:30:26
PROD201105,SKU301105,Paint_1105,Shalimar,Industrial,Wood,359.52,Liter,20L,2024-11-30 13:00:29
PROD201106,SKU301106,Paint_1106,Dulux,Texture,Metal,2448.9,Liter,10L,2023-06-22 03:07:15
PROD201107,SKU301107,Paint_1107,AsianPaints,Primer,Floor,1445.08,Liter,4L,2024-12-13 04:51:25
PROD201108,SKU301108,Paint_1108,AsianPaints,Enamel,Exterior,1199.38,Liter,20L,2025-11-21 13:01:36
PROD201109,SKU301109,Paint_1109,Shalimar,Enamel,Exterior,1751.85,Liter,20L,2023-09-25 00:15:42
PROD201110,SKU301110,Paint_1110,Berger,Industrial,Wood,1023.6,Liter,1L,2023-02-02 07:16:23
PROD201111,SKU301111,Paint_1111,Dulux,Primer,Interior,1654.36,Liter,4L,2024-06-27 00:12:46
PROD201112,SKU301112,Paint_1112,Dulux,Enamel,Metal,1565.11,Liter,20L,2025-01-03 20:55:42
PROD201113,SKU301113,Paint_1113,Nerolac,Primer,Metal,870.63,Liter,20L,2023-01-05 06:13:54
PROD201114,SKU301114,Paint_1114,AsianPaints,Enamel,Wood,1143.43,Liter,10L,2025-05-05 23:51:51
PROD201115,SKU301115,Paint_1115,AsianPaints,Texture,Floor,1853.93,Liter,4L,2023-12-25 05:00:13
PROD201116,SKU301116,Paint_1116,AsianPaints,Texture,Floor,1790.93,Liter,20L,2023-05-25 19:55:06
PROD201117,SKU301117,Paint_1117,Dulux,Primer,Wood,109.78,Liter,4L,2023-12-12 06:31:22
PROD201118,SKU301118,Paint_1118,Nerolac,Texture,Interior,1281.38,Liter,20L,2023-08-18 17:45:08
PROD201119,SKU301119,Paint_1119,Dulux,Texture,Floor,332.79,Liter,10L,2024-08-15 05:12:59
PROD201120,SKU301120,Paint_1120,AsianPaints,Enamel,Interior,917.69,Liter,20L,2023-06-23 07:03:11
PROD201121,SKU301121,Paint_1121,Nerolac,Industrial,Floor,1304.83,Liter,1L,2025-09-23 09:58:06
PROD201122,SKU301122,Paint_1122,AsianPaints,Texture,Wood,1962.22,Liter,4L,2023-03-31 09:01:56
PROD201123,SKU301123,Paint_1123,AsianPaints,Industrial,Exterior,2421.5,Liter,1L,2023-05-27 07:25:44
PROD201124,SKU301124,Paint_1124,Berger,Enamel,Metal,2038.95,Liter,10L,2023-11-05 15:01:08
PROD201125,SKU301125,Paint_1125,Berger,Texture,Floor,1677.61,Liter,4L,2024-06-24 18:14:20
PROD201126,SKU301126,Paint_1126,AsianPaints,Enamel,Exterior,1943.77,Liter,1L,2023-06-26 10:42:27
PROD201127,SKU301127,Paint_1127,Shalimar,Primer,Interior,2310.17,Liter,4L,2024-07-13 14:49:07
PROD201128,SKU301128,Paint_1128,AsianPaints,Emulsion,Metal,740.81,Liter,4L,2024-03-19 17:33:23
PROD201129,SKU301129,Paint_1129,Dulux,Primer,Floor,1657.1,Liter,20L,2025-03-30 04:05:31
PROD201130,SKU301130,Paint_1130,Nerolac,Enamel,Wood,1053.99,Liter,4L,2024-11-22 05:49:35
PROD201131,SKU301131,Paint_1131,Shalimar,Industrial,Metal,1900.88,Liter,4L,2025-04-17 00:01:30
PROD201132,SKU301132,Paint_1132,Shalimar,Emulsion,Wood,503.13,Liter,10L,2023-01-10 02:09:20
PROD201133,SKU301133,Paint_1133,Shalimar,Texture,Wood,1048.66,Liter,20L,2024-05-05 23:18:26
PROD201134,SKU301134,Paint_1134,Berger,Industrial,Floor,146.22,Liter,4L,2025-11-10 07:11:30
PROD201135,SKU301135,Paint_1135,Nerolac,Texture,Exterior,2481.08,Liter,4L,2023-12-07 05:30:37
PROD201136,SKU301136,Paint_1136,Shalimar,Industrial,Metal,2495.09,Liter,20L,2025-06-11 16:02:00
PROD201137,SKU301137,Paint_1137,AsianPaints,Industrial,Floor,1338.22,Liter,20L,2025-03-17 06:48:21
PROD201138,SKU301138,Paint_1138,AsianPaints,Emulsion,Exterior,454.13,Liter,10L,2024-05-25 09:34:46
PROD201139,SKU301139,Paint_1139,Berger,Texture,Interior,1467.24,Liter,1L,2024-07-16 16:13:56
PROD201140,SKU301140,Paint_1140,Shalimar,Enamel,Interior,2391.29,Liter,10L,2025-07-26 06:19:34
PROD201141,SKU301141,Paint_1141,AsianPaints,Texture,Floor,243.56,Liter,10L,2023-02-07 17:10:18
PROD201142,SKU301142,Paint_1142,Dulux,Industrial,Interior,2050.43,Liter,1L,2025-04-03 13:58:16
PROD201143,SKU301143,Paint_1143,Shalimar,Primer,Interior,882.87,Liter,4L,2023-08-12 21:50:09
PROD201144,SKU301144,Paint_1144,Berger,Industrial,Metal,2249.88,Liter,4L,2025-05-16 00:20:00
PROD201145,SKU301145,Paint_1145,Berger,Emulsion,Exterior,391.32,Liter,4L,2024-06-19 15:18:52
PROD201146,SKU301146,Paint_1146,Berger,Industrial,Wood,1343.64,Liter,4L,2025-01-10 04:04:30
PROD201147,SKU301147,Paint_1147,Shalimar,Emulsion,Floor,2049.35,Liter,10L,2024-10-30 06:48:24
PROD201148,SKU301148,Paint_1148,Dulux,Industrial,Wood,531.42,Liter,20L,2023-09-04 22:40:41
PROD201149,SKU301149,Paint_1149,Berger,Texture,Floor,2451.14,Liter,4L,2024-06-14 23:57:38
PROD201150,SKU301150,Paint_1150,Berger,Texture,Wood,2336.9,Liter,4L,2023-01-16 05:56:55
PROD201151,SKU301151,Paint_1151,Shalimar,Emulsion,Wood,2062.21,Liter,4L,2025-09-11 16:04:57
PROD201152,SKU301152,Paint_1152,Dulux,Enamel,Wood,216.62,Liter,4L,2023-12-29 02:21:15
PROD201153,SKU301153,Paint_1153,Nerolac,Texture,Wood,1652.26,Liter,10L,2023-11-20 09:42:32
PROD201154,SKU301154,Paint_1154,Dulux,Primer,Exterior,1799.15,Liter,10L,2024-01-17 15:54:15
PROD201155,SKU301155,Paint_1155,Shalimar,Emulsion,Wood,210.55,Liter,10L,2025-02-25 08:00:46
PROD201156,SKU301156,Paint_1156,Berger,Primer,Metal,168.0,Liter,4L,2025-04-20 08:43:31
PROD201157,SKU301157,Paint_1157,Shalimar,Industrial,Exterior,215.12,Liter,20L,2024-07-13 02:49:49
PROD201158,SKU301158,Paint_1158,Nerolac,Industrial,Wood,1935.43,Liter,1L,2023-07-24 10:15:29
PROD201159,SKU301159,Paint_1159,Berger,Enamel,Floor,1063.8,Liter,4L,2023-03-04 03:45:17
PROD201160,SKU301160,Paint_1160,AsianPaints,Primer,Wood,488.21,Liter,1L,2023-12-14 18:42:42
PROD201161,SKU301161,Paint_1161,Berger,Primer,Interior,1289.03,Liter,1L,2023-05-15 13:16:16
PROD201162,SKU301162,Paint_1162,Nerolac,Texture,Interior,1070.06,Liter,10L,2025-10-18 08:52:26
PROD201163,SKU301163,Paint_1163,Berger,Enamel,Interior,1681.25,Liter,10L,2025-02-20 21:26:53
PROD201164,SKU301164,Paint_1164,Berger,Enamel,Exterior,1317.61,Liter,1L,2024-03-17 21:29:47
PROD201165,SKU301165,Paint_1165,AsianPaints,Texture,Metal,2442.97,Liter,1L,2023-02-24 07:58:16
PROD201166,SKU301166,Paint_1166,Shalimar,Primer,Metal,1395.65,Liter,10L,2025-10-29 08:29:39
PROD201167,SKU301167,Paint_1167,AsianPaints,Primer,Interior,2288.43,Liter,4L,2023-06-07 09:24:00
PROD201168,SKU301168,Paint_1168,Berger,Industrial,Wood,2382.32,Liter,10L,2024-08-16 16:33:33
PROD201169,SKU301169,Paint_1169,Nerolac,Enamel,Exterior,523.41,Liter,10L,2024-01-26 08:13:32
PROD201170,SKU301170,Paint_1170,Nerolac,Primer,Interior,1794.27,Liter,1L,2023-11-19 22:57:01
PROD201171,SKU301171,Paint_1171,Nerolac,Primer,Wood,1828.89,Liter,4L,2023-10-18 03:10:06
PROD201172,SKU301172,Paint_1172,Dulux,Enamel,Metal,371.32,Liter,4L,2023-08-10 07:19:29
PROD201173,SKU301173,Paint_1173,Shalimar,Primer,Floor,1458.82,Liter,4L,2024-07-04 12:23:09
PROD201174,SKU301174,Paint_1174,Shalimar,Industrial,Floor,995.77,Liter,1L,2023-05-21 17:22:23
PROD201175,SKU301175,Paint_1175,Dulux,Texture,Interior,395.65,Liter,20L,2024-11-27 00:48:50
PROD201176,SKU301176,Paint_1176,AsianPaints,Texture,Wood,2330.63,Liter,20L,2025-07-27 03:13:20
PROD201177,SKU301177,Paint_1177,AsianPaints,Texture,Exterior,2379.72,Liter,1L,2025-05-10 20:51:14
PROD201178,SKU301178,Paint_1178,Dulux,Texture,Exterior,941.73,Liter,10L,2025-11-29 11:00:01
PROD201179,SKU301179,Paint_1179,Berger,Industrial,Wood,1799.09,Liter,4L,2024-08-12 02:28:32
PROD201180,SKU301180,Paint_1180,Nerolac,Texture,Metal,1566.35,Liter,1L,2023-06-27 14:16:30
PROD201181,SKU301181,Paint_1181,Dulux,Primer,Interior,1457.93,Liter,20L,2024-10-20 04:50:12
PROD201182,SKU301182,Paint_1182,AsianPaints,Enamel,Exterior,746.64,Liter,20L,2023-07-16 12:44:29
PROD201183,SKU301183,Paint_1183,Shalimar,Texture,Floor,371.8,Liter,1L,2024-02-12 19:04:05
PROD201184,SKU301184,Paint_1184,AsianPaints,Emulsion,Floor,1871.07,Liter,20L,2024-11-25 21:26:16
PROD201185,SKU301185,Paint_1185,Shalimar,Industrial,Metal,2243.16,Liter,1L,2023-01-11 07:25:45
PROD201186,SKU301186,Paint_1186,Shalimar,Enamel,Floor,293.51,Liter,20L,2023-07-10 15:59:19
PROD201187,SKU301187,Paint_1187,Dulux,Industrial,Metal,352.03,Liter,20L,2024-01-25 00:33:53
PROD201188,SKU301188,Paint_1188,Shalimar,Primer,Wood,750.02,Liter,20L,2025-05-29 11:37:40
PROD201189,SKU301189,Paint_1189,AsianPaints,Enamel,Floor,261.42,Liter,4L,2025-07-14 08:57:24
PROD201190,SKU301190,Paint_1190,Berger,Primer,Exterior,1858.12,Liter,10L,2023-03-29 08:16:47
PROD201191,SKU301191,Paint_1191,Shalimar,Emulsion,Interior,1203.35,Liter,4L,2025-03-27 03:38:17
PROD201192,SKU301192,Paint_1192,AsianPaints,Texture,Interior,471.55,Liter,1L,2023-12-07 16:51:57
PROD201193,SKU301193,Paint_1193,AsianPaints,Texture,Wood,1604.14,Liter,1L,2025-02-08 07:57:00
PROD201194,SKU301194,Paint_1194,AsianPaints,Emulsion,Wood,2172.04,Liter,4L,2025-01-14 14:18:17
PROD201195,SKU301195,Paint_1195,Nerolac,Texture,Wood,568.54,Liter,4L,2024-05-14 10:20:27
PROD201196,SKU301196,Paint_1196,Dulux,Texture,Interior,990.78,Liter,1L,2023-05-15 19:24:25
PROD201197,SKU301197,Paint_1197,Nerolac,Emulsion,Exterior,976.88,Liter,10L,2025-12-07 01:19:45
PROD201198,SKU301198,Paint_1198,AsianPaints,Enamel,Floor,1945.46,Liter,10L,2023-07-04 14:27:41
PROD201199,SKU301199,Paint_1199,Shalimar,Primer,Floor,2458.79,Liter,20L,2023-11-30 18:50:03
PROD201200,SKU301200,Paint_1200,Dulux,Industrial,Interior,1202.09,Liter,10L,2023-04-15 17:35:55
PROD201201,SKU301201,Paint_1201,Nerolac,Industrial,Floor,1059.32,Liter,10L,2025-10-19 20:45:18
PROD201202,SKU301202,Paint_1202,Dulux,Enamel,Interior,1213.0,Liter,10L,2023-06-05 05:46:30
PROD201203,SKU301203,Paint_1203,Nerolac,Texture,Metal,452.15,Liter,4L,2023-10-04 04:11:52
PROD201204,SKU301204,Paint_1204,Shalimar,Texture,Metal,2415.95,Liter,10L,2023-04-26 19:10:09
PROD201205,SKU301205,Paint_1205,Dulux,Emulsion,Metal,1086.22,Liter,1L,2025-09-22 03:58:14
PROD201206,SKU301206,Paint_1206,Shalimar,Enamel,Interior,1771.67,Liter,4L,2024-08-30 02:03:51
PROD201207,SKU301207,Paint_1207,Berger,Enamel,Interior,764.37,Liter,4L,2023-04-11 20:23:21
PROD201208,SKU301208,Paint_1208,Berger,Enamel,Exterior,1016.83,Liter,1L,2025-04-06 10:58:18
PROD201209,SKU301209,Paint_1209,Shalimar,Enamel,Metal,2070.19,Liter,20L,2024-07-03 14:41:42
PROD201210,SKU301210,Paint_1210,Dulux,Industrial,Interior,1665.99,Liter,20L,2023-01-11 07:57:59
PROD201211,SKU301211,Paint_1211,AsianPaints,Enamel,Interior,1461.1,Liter,1L,2024-06-08 18:56:07
PROD201212,SKU301212,Paint_1212,AsianPaints,Emulsion,Wood,1482.15,Liter,10L,2024-08-07 04:19:41
PROD201213,SKU301213,Paint_1213,Nerolac,Texture,Interior,2087.72,Liter,4L,2024-01-02 06:31:03
PROD201214,SKU301214,Paint_1214,Shalimar,Primer,Wood,2216.65,Liter,4L,2025-04-20 00:56:37
PROD201215,SKU301215,Paint_1215,AsianPaints,Enamel,Floor,1016.05,Liter,10L,2025-10-16 14:09:28
PROD201216,SKU301216,Paint_1216,Berger,Primer,Interior,1427.55,Liter,10L,2024-09-17 07:20:34
PROD201217,SKU301217,Paint_1217,Dulux,Industrial,Wood,1994.29,Liter,1L,2025-02-25 22:03:22
PROD201218,SKU301218,Paint_1218,Nerolac,Emulsion,Floor,835.45,Liter,4L,2024-08-20 07:15:51
PROD201219,SKU301219,Paint_1219,Berger,Texture,Wood,554.99,Liter,1L,2025-07-15 18:02:25
PROD201220,SKU301220,Paint_1220,AsianPaints,Enamel,Metal,2416.82,Liter,4L,2024-07-14 07:16:27
PROD201221,SKU301221,Paint_1221,Berger,Industrial,Exterior,801.58,Liter,1L,2023-12-19 17:39:02
PROD201222,SKU301222,Paint_1222,Berger,Industrial,Exterior,123.53,Liter,1L,2024-03-27 07:37:53
PROD201223,SKU301223,Paint_1223,Berger,Industrial,Floor,2039.1,Liter,10L,2024-10-23 00:48:19
PROD201224,SKU301224,Paint_1224,AsianPaints,Primer,Floor,1593.42,Liter,10L,2024-02-17 01:02:35
PROD201225,SKU301225,Paint_1225,Nerolac,Primer,Wood,585.26,Liter,1L,2024-07-27 18:15:59
PROD201226,SKU301226,Paint_1226,Nerolac,Industrial,Floor,1387.07,Liter,10L,2024-01-18 21:32:20
PROD201227,SKU301227,Paint_1227,Nerolac,Primer,Wood,1449.89,Liter,10L,2025-07-28 20:19:03
PROD201228,SKU301228,Paint_1228,Berger,Emulsion,Metal,404.49,Liter,10L,2025-06-05 18:00:23
PROD201229,SKU301229,Paint_1229,Nerolac,Industrial,Interior,1082.28,Liter,20L,2023-01-17 06:38:21
PROD201230,SKU301230,Paint_1230,Shalimar,Primer,Interior,275.65,Liter,10L,2024-03-07 19:06:28
PROD201231,SKU301231,Paint_1231,Berger,Texture,Wood,171.58,Liter,4L,2023-08-22 02:50:56
PROD201232,SKU301232,Paint_1232,Nerolac,Texture,Exterior,959.52,Liter,1L,2024-01-07 21:41:56
PROD201233,SKU301233,Paint_1233,Berger,Emulsion,Interior,1875.85,Liter,4L,2025-10-18 22:05:45
PROD201234,SKU301234,Paint_1234,Dulux,Primer,Exterior,2020.59,Liter,10L,2024-05-15 09:54:24
PROD201235,SKU301235,Paint_1235,Nerolac,Industrial,Exterior,1180.22,Liter,4L,2023-08-15 22:11:03
PROD201236,SKU301236,Paint_1236,Dulux,Enamel,Exterior,1874.91,Liter,20L,2023-04-11 08:47:07
PROD201237,SKU301237,Paint_1237,AsianPaints,Texture,Wood,384.74,Liter,4L,2024-11-01 04:10:20
PROD201238,SKU301238,Paint_1238,Shalimar,Primer,Floor,1761.69,Liter,1L,2024-10-19 15:29:23
PROD201239,SKU301239,Paint_1239,AsianPaints,Primer,Floor,1090.25,Liter,10L,2024-09-19 03:12:34
PROD201240,SKU301240,Paint_1240,Berger,Primer,Interior,204.37,Liter,1L,2023-04-15 05:16:45
